,sigma8,Omega_cdm,Omega_b,h,n_s
0,0.81462164,0.26035981,0.048660276,0.67618492,0.96936752
1,0.81105214,0.25945066,0.048619695,0.67676184,0.96795134
2,0.81285667,0.26070422,0.048736649,0.67603746,0.96720705
3,0.81196057,0.26266561,0.048940524,0.67460467,0.96735433
4,0.81199491,0.25854629,0.04865838,0.67786155,0.96950917
5,0.8127603,0.25945169,0.048742429,0.67719495,0.96963304
6,0.81110667,0.25743769,0.048617041,0.67941726,0.96978123
7,0.81211766,0.25773287,0.04869508,0.67929759,0.96921423
8,0.81217573,0.25778131,0.048700137,0.6792628,0.96918487
9,0.81168599,0.25516342,0.048442379,0.68153303,0.96911062
10,0.80685713,0.24561054,0.047695022,0.68846058,0.97529763
11,0.80904696,0.25384484,0.048508453,0.68202391,0.97243428
12,0.81478395,0.26036384,0.048981774,0.67757669,0.97237414
13,0.81249944,0.2617521,0.049092252,0.67649872,0.96937721
14,0.81288763,0.26322011,0.049319679,0.67556668,0.96904412
15,0.80921333,0.26013362,0.049098226,0.67802723,0.97005703
16,0.80677929,0.26625023,0.049564306,0.6729639,0.96770814
17,0.81213403,0.26502714,0.049391273,0.67406682,0.96786389
18,0.81220096,0.26468093,0.049330013,0.67440105,0.96836528
19,0.81221117,0.26467989,0.049330277,0.67440242,0.96836924
20,0.81374729,0.26802959,0.049552826,0.67200354,0.96750116
21,0.8161221,0.27725283,0.050223722,0.66387887,0.96600111
22,0.81597748,0.27998034,0.050390581,0.66177761,0.96480859
23,0.82235528,0.28193861,0.050845973,0.66129769,0.96196324
24,0.82261064,0.28311124,0.050894957,0.6603487,0.96141235
25,0.81233741,0.2758014,0.050278209,0.66635627,0.96337079
26,0.81197678,0.28147684,0.050643283,0.66152304,0.96264043
27,0.8168552,0.27678276,0.050293473,0.6647337,0.96638168
28,0.81820345,0.27434256,0.050373681,0.66721119,0.96415459
29,0.8179751,0.27513917,0.050436532,0.6664693,0.96352822
30,0.81625146,0.25676023,0.048694868,0.68021412,0.96717999
31,0.81143764,0.25592552,0.0486505,0.68086566,0.9658589
32,0.81216268,0.25765736,0.048816556,0.67929565,0.9651944
33,0.81699571,0.25588386,0.048758295,0.68100584,0.96692189
34,0.8193347,0.2608459,0.049161515,0.67730507,0.96391172
35,0.81419417,0.25726933,0.048844687,0.67973869,0.9649901
36,0.81713,0.25952907,0.048979846,0.6777853,0.96410044
37,0.81563133,0.26214543,0.049187786,0.67574767,0.96202982
38,0.81773667,0.26229084,0.049095351,0.67558774,0.96346321
39,0.81615318,0.26107772,0.04896812,0.67658475,0.9637197
40,0.81506053,0.26189356,0.049073442,0.67607473,0.96435981
41,0.81636482,0.2624148,0.04911168,0.67564075,0.96391103
42,0.81492698,0.26155801,0.049015713,0.67619319,0.96320906
43,0.81506962,0.25478603,0.048336649,0.68196135,0.96757899
44,0.81502868,0.25461316,0.04833491,0.6821063,0.96791826
45,0.81345524,0.27299866,0.049785517,0.66656112,0.96076436
46,0.81334763,0.27339245,0.049823317,0.66631971,0.96058031
47,0.82268196,0.27559257,0.049975055,0.66471821,0.96545918
48,0.82198739,0.27151202,0.049626864,0.66789297,0.96661034
49,0.82060269,0.27370259,0.049850824,0.6662643,0.9661184
50,0.81761751,0.26648095,0.049201942,0.67163044,0.96863618
51,0.81237407,0.27065364,0.049619107,0.66804504,0.96562941
52,0.81120197,0.27101368,0.049560574,0.66764036,0.96451778
53,0.80979656,0.27234306,0.049891132,0.66695163,0.96011906
54,0.80963917,0.2642979,0.04928754,0.673942,0.96406715
55,0.80904375,0.26449111,0.049307097,0.67378707,0.96374828
56,0.81037562,0.26488847,0.049307768,0.67348254,0.96282328
57,0.80996336,0.26192258,0.049192034,0.67603663,0.9640412
58,0.81060359,0.26147565,0.049153603,0.6763572,0.96452189
59,0.80991298,0.26173222,0.049138517,0.6761748,0.96471989
60,0.80441232,0.25594495,0.048621745,0.68039582,0.96701954
61,0.80565244,0.2588014,0.049151755,0.67861187,0.96682142
62,0.80222332,0.26017834,0.049170765,0.67754816,0.9616718
63,0.80832736,0.26502865,0.049601153,0.67395882,0.95880377
64,0.81312423,0.26060265,0.049287842,0.6774674,0.9620308
65,0.80988528,0.26241589,0.049389405,0.67538628,0.96078871
66,0.81795119,0.27842208,0.050752202,0.66315799,0.95450499
67,0.83031798,0.27486051,0.050020559,0.66503049,0.96204444
68,0.82230937,0.26534019,0.049268141,0.67271159,0.9591399
69,0.8085882,0.26177456,0.04900684,0.67569117,0.95599495
70,0.810469,0.25164734,0.04817796,0.68355003,0.96138099
71,0.81116019,0.25183592,0.048200634,0.68348434,0.96073735
72,0.81534375,0.25337738,0.048383737,0.68238762,0.96007765
73,0.81813067,0.25482384,0.04839805,0.68158313,0.96170481
74,0.8188701,0.25525136,0.048405209,0.68088399,0.96343411
75,0.81881964,0.25508048,0.048392997,0.6810285,0.96349913
76,0.81794667,0.26670067,0.049271653,0.67157681,0.96197548
77,0.81970823,0.26382907,0.049024555,0.67359057,0.96414953
78,0.81112823,0.25700752,0.048413335,0.67912995,0.96774673
79,0.81121448,0.2573845,0.04860704,0.67916293,0.96801632
80,0.81780583,0.2571663,0.048530533,0.68007576,0.97043143
81,0.80540574,0.24830041,0.048025771,0.68749694,0.96992922
82,0.80749184,0.25185081,0.048371393,0.6841825,0.96501863
83,0.8069249,0.25887764,0.048931683,0.67904471,0.96013697
84,0.80157599,0.2528851,0.04828111,0.68291178,0.96458995
85,0.79540466,0.25466009,0.048406302,0.68160306,0.96758371
86,0.80315046,0.25234534,0.048401037,0.68440347,0.96964287
87,0.80499863,0.25156719,0.048251433,0.68486652,0.96960134
88,0.80842366,0.24811794,0.047924251,0.6868625,0.97421436
89,0.80885757,0.25199324,0.048246073,0.68316033,0.96946745
90,0.81094801,0.25098052,0.048179185,0.68406092,0.96987421
91,0.80700968,0.2531395,0.048245114,0.68197698,0.96872049
92,0.80293791,0.2538977,0.048459686,0.68198664,0.96819495
93,0.79989224,0.25830724,0.048732305,0.67843657,0.96867387
94,0.80089558,0.25908906,0.048767866,0.67778144,0.9672256
95,0.79835839,0.25626663,0.048580687,0.67995121,0.96661061
96,0.80880611,0.25638194,0.049093457,0.68196824,0.9660304
97,0.81802125,0.26592827,0.049896372,0.67326044,0.96753613
98,0.81416982,0.26856411,0.050045538,0.67087103,0.96622723
99,0.81412363,0.26882894,0.050069022,0.67064585,0.96617594
100,0.81084427,0.2636312,0.04982566,0.67523222,0.9683613
101,0.81015773,0.26222652,0.049674912,0.67636156,0.96666698
102,0.80571932,0.25891218,0.049275975,0.67869525,0.96868978
103,0.80819518,0.26379691,0.049696215,0.67514485,0.96765124
104,0.81249112,0.265355,0.04968048,0.67348833,0.9669678
105,0.81899456,0.2635721,0.049367157,0.67504457,0.96541261
106,0.81996963,0.26441772,0.04937343,0.67409678,0.96476116
107,0.81899072,0.26488973,0.049426964,0.673572,0.96606052
108,0.81773211,0.26376691,0.049097225,0.67406733,0.96524109
109,0.81664813,0.26439768,0.049127861,0.67344678,0.96549673
110,0.81785031,0.26625477,0.049346569,0.67201947,0.96878567
111,0.81903885,0.26644273,0.049308924,0.67196163,0.96842372
112,0.82012351,0.26627049,0.049235515,0.67214459,0.96902111
113,0.81685916,0.26763704,0.049469047,0.67174259,0.96637738
114,0.81755146,0.26810378,0.049822723,0.67172386,0.96281874
115,0.81855688,0.26862583,0.049875162,0.67128298,0.96306964
116,0.81758349,0.27231197,0.050154349,0.6681794,0.96097921
117,0.80900262,0.26786197,0.049874194,0.67120406,0.96477797
118,0.80837877,0.26322243,0.049501404,0.67517568,0.96647926
119,0.806918,0.26182351,0.049377706,0.67611821,0.96753018
120,0.80659258,0.2585729,0.049076914,0.67844088,0.96761414
121,0.80279998,0.25948117,0.049179455,0.67754564,0.96685125
122,0.79940264,0.26192545,0.049264595,0.67562583,0.96249281
123,0.79925891,0.26168722,0.049253577,0.6758254,0.96261566
124,0.79807073,0.26055298,0.049042057,0.676765,0.96648025
125,0.79893899,0.25895153,0.048874207,0.67778699,0.9674322
126,0.79861295,0.25967641,0.048909164,0.67711718,0.96674422
127,0.81368257,0.27425267,0.049899484,0.66532994,0.95961486
128,0.81339674,0.2746865,0.049888227,0.66472646,0.96077114
129,0.81440421,0.27204584,0.049572542,0.66652066,0.96211085
130,0.82085428,0.25946295,0.048727253,0.67763714,0.96427993
131,0.81356947,0.25624024,0.048322179,0.67905949,0.96782728
132,0.81062537,0.25518543,0.048243766,0.68003993,0.96708349
133,0.80680466,0.26846316,0.049527751,0.66993057,0.9634684
134,0.80575812,0.26519787,0.049287417,0.67243044,0.96482078
135,0.80652094,0.26468559,0.049398687,0.67314549,0.96554153
136,0.80768376,0.26651805,0.049567997,0.67149527,0.96465656
137,0.80955528,0.27009065,0.049832093,0.66893745,0.96018428
138,0.80981205,0.27379308,0.04999422,0.66571204,0.95822789
139,0.8098342,0.27502699,0.050130895,0.66486014,0.95853023
140,0.81284414,0.27421336,0.050068073,0.66557768,0.95889558
141,0.81097961,0.26821307,0.04949701,0.66943063,0.9640979
142,0.80670802,0.26591265,0.049247828,0.67158507,0.96326916
143,0.80779727,0.26649469,0.049228115,0.67113418,0.9638916
144,0.80691093,0.2625717,0.049013669,0.67461091,0.96400757
145,0.80698254,0.26253375,0.049001698,0.67463058,0.9639024
146,0.80461355,0.2648191,0.049186234,0.67273137,0.96236472
147,0.80681385,0.26742501,0.049362267,0.67086784,0.95989644
148,0.80610354,0.26682042,0.049316103,0.67134705,0.95975558
149,0.80508936,0.26416024,0.048995415,0.67329452,0.96051694
150,0.80873235,0.26546164,0.049165142,0.67248176,0.95951621
151,0.80777688,0.26786293,0.049392146,0.67035935,0.95965486
152,0.8070992,0.26735797,0.049413984,0.67190909,0.96147927
153,0.80699085,0.26724608,0.049405472,0.67202222,0.96160438
154,0.80658574,0.26742073,0.049450493,0.67193133,0.96103774
155,0.80117234,0.26220093,0.049025544,0.67566978,0.96285917
156,0.79939398,0.25721746,0.048567935,0.67981476,0.96410378
157,0.80174754,0.25594906,0.048548335,0.68111125,0.96532178
158,0.79370535,0.25174202,0.04809378,0.68371433,0.96539576
159,0.80351118,0.25566777,0.048562046,0.68079189,0.96562846
160,0.80303355,0.25535268,0.048549302,0.68109214,0.96597881
161,0.80376008,0.25515815,0.048521896,0.68124524,0.96634936
162,0.8024605,0.25367679,0.048438816,0.68245,0.96652464
163,0.8153295,0.25958062,0.0488468,0.6787186,0.96764008
164,0.81903297,0.263751,0.049248244,0.67495618,0.96685235
165,0.81740471,0.26226283,0.049138293,0.67628848,0.9683356
166,0.81605125,0.2664054,0.049189848,0.67221101,0.96715464
167,0.81054072,0.26485227,0.049086589,0.67304445,0.96865189
168,0.80891214,0.26427713,0.049185483,0.67334638,0.96784554
169,0.8132773,0.26195538,0.048969376,0.6747168,0.96350361
170,0.81101688,0.26043968,0.048905487,0.67599121,0.96367773
171,0.80561699,0.2599129,0.048812145,0.67649439,0.9665148
172,0.80447782,0.25854233,0.048701921,0.67741209,0.96407874
173,0.80445474,0.25997173,0.048791273,0.67628646,0.96316098
174,0.79779493,0.25778993,0.048722013,0.6784296,0.96222018
175,0.79789057,0.2579534,0.048735723,0.67829064,0.96213403
176,0.80436611,0.2686035,0.050080927,0.67123157,0.96174398
177,0.80763389,0.26863186,0.050105407,0.67137281,0.96049931
178,0.80753993,0.26867892,0.050110342,0.67133415,0.96046082
179,0.80731426,0.26838512,0.050078207,0.6715204,0.96070134
180,0.80756447,0.27173465,0.050345367,0.66897132,0.9605198
181,0.80753867,0.27213548,0.050368733,0.66832833,0.96322553
182,0.8041248,0.26712368,0.049872819,0.67204819,0.9659836
183,0.80688168,0.26856847,0.049877704,0.67072594,0.96591043
184,0.80605636,0.26755123,0.049790906,0.67155725,0.96605535
185,0.80648539,0.26764901,0.049659839,0.6711985,0.96685607
186,0.81505448,0.26834681,0.04971102,0.6719711,0.96796662
187,0.81496107,0.27128737,0.05003286,0.66977076,0.96682012
188,0.81724393,0.27008968,0.050142263,0.66992697,0.963986
189,0.81626266,0.26753541,0.049762086,0.67152927,0.96534394
190,0.81576829,0.26810887,0.049811018,0.67101402,0.96545355
191,0.81467852,0.26945187,0.049828113,0.66997135,0.96476859
192,0.80459215,0.26455103,0.049428619,0.67365864,0.9665016
193,0.8073553,0.26697907,0.049643499,0.67189434,0.96641975
194,0.8077654,0.26716663,0.049656055,0.67174833,0.96628208
195,0.80668638,0.26612153,0.049504967,0.67248608,0.9655645
196,0.8057694,0.26423994,0.049387636,0.67410745,0.96546796
197,0.80696387,0.26386461,0.049323783,0.67446924,0.96538364
198,0.80676037,0.2639111,0.049335232,0.67444788,0.96548605
199,0.80680523,0.26273163,0.049215643,0.67539942,0.96580187
200,0.80733781,0.2617569,0.049116457,0.67614222,0.9673359
201,0.81479032,0.2648471,0.049188124,0.67301936,0.96639789
202,0.81696118,0.26345077,0.049066273,0.67403622,0.96695045
203,0.81512767,0.27110085,0.049700048,0.66751969,0.96177104
204,0.81112271,0.26934018,0.049452958,0.66872682,0.96252166
205,0.81143338,0.26512531,0.049100646,0.67213276,0.96535323
206,0.80441992,0.2594517,0.048656668,0.67713862,0.96636476
207,0.80425423,0.25972018,0.048705568,0.67697303,0.96652944
208,0.80674213,0.26015538,0.049066762,0.67659029,0.96600882
209,0.80887568,0.25989827,0.049092153,0.67697093,0.96680959
210,0.80799743,0.25885409,0.048970913,0.67782816,0.9677314
211,0.80775104,0.26040412,0.049093619,0.67658937,0.967496
212,0.81001253,0.26203393,0.049226623,0.67517567,0.96638579
213,0.81185237,0.26270755,0.049324163,0.67482367,0.96543433
214,0.81170252,0.26661562,0.049618491,0.67153838,0.96278271
215,0.81062447,0.26257316,0.049213508,0.67463109,0.964862
216,0.81073705,0.26294792,0.049306408,0.67453187,0.96465273
217,0.80994299,0.26466612,0.049394858,0.67287295,0.96273946
218,0.81116865,0.25867439,0.048787203,0.67799477,0.96611838
219,0.80996913,0.25492138,0.048476082,0.68114664,0.96799166
220,0.80965454,0.25536427,0.048526677,0.68075746,0.96807137
221,0.8047067,0.25446529,0.04839822,0.68150202,0.9659983
222,0.80553744,0.25316378,0.048379387,0.68296823,0.96667709
223,0.80808297,0.25142648,0.04813685,0.68425758,0.96739496
224,0.80886233,0.25083131,0.04806829,0.68466072,0.96866235
225,0.8186111,0.26146669,0.049077818,0.6766496,0.96528743
226,0.80219893,0.26139951,0.049228104,0.67632066,0.96204297
227,0.80251361,0.26230117,0.049314978,0.67568088,0.9621776
228,0.80218495,0.26047702,0.049123804,0.67711042,0.9619721
229,0.80436453,0.26542637,0.049498079,0.67286545,0.95886217
230,0.80448878,0.26748046,0.049710744,0.67136499,0.95799245
231,0.80237565,0.27148281,0.050000107,0.66826767,0.95826938
232,0.80090837,0.27395081,0.050258313,0.66650314,0.95682182
233,0.79977608,0.26467597,0.049562014,0.67458114,0.96225398
234,0.80362046,0.2579105,0.048842623,0.67882346,0.96656992
235,0.8001676,0.25591152,0.048485522,0.68020378,0.96585792
236,0.80057509,0.25613866,0.04849295,0.68002594,0.96603297
237,0.80408156,0.25896596,0.048675802,0.67753856,0.96423671
238,0.8017397,0.25685696,0.048455996,0.67886205,0.96504976
239,0.81077002,0.25843923,0.048911834,0.67759884,0.97194027
240,0.80475639,0.25240138,0.048279182,0.68243595,0.9705009
241,0.80663681,0.2535572,0.048241742,0.68099074,0.96747845
242,0.80527711,0.26436172,0.049297764,0.67221122,0.9656523
243,0.81226736,0.25928298,0.048721288,0.67670475,0.9662418
244,0.80894809,0.24980023,0.047994133,0.68471673,0.9706048
245,0.81035585,0.26187003,0.048767659,0.67602166,0.96002983
246,0.80917207,0.25631698,0.048371693,0.67995814,0.96177491
247,0.80749452,0.26221425,0.048865065,0.6747029,0.9584932
248,0.80884353,0.26532018,0.049141581,0.6723373,0.95757022
249,0.80522047,0.26696156,0.049173997,0.67021415,0.95825958
250,0.80375037,0.25529591,0.048321542,0.67933493,0.96369029
251,0.80608326,0.25555983,0.048247236,0.67916131,0.96400726
252,0.80579493,0.25526868,0.048208065,0.67926284,0.96431822
253,0.80760605,0.25797491,0.048497238,0.6772841,0.96621011
254,0.81305038,0.26276686,0.04908615,0.6735981,0.96347713
255,0.80918197,0.2634922,0.049015279,0.6730617,0.95945548
256,0.81730791,0.26948709,0.04965507,0.66932314,0.95670658
257,0.81679903,0.27239097,0.049909044,0.66709855,0.95581925
258,0.8169528,0.27222025,0.049893085,0.66724318,0.95602478
259,0.81679424,0.27082583,0.049831933,0.66796724,0.95895242
260,0.81692494,0.26594705,0.04953837,0.6721307,0.96021774
261,0.81793603,0.26915818,0.049881913,0.66981026,0.95943994
262,0.82072481,0.26902324,0.049883022,0.6697902,0.96153174
263,0.80937361,0.25784923,0.048980618,0.67878219,0.9651734
264,0.80871633,0.25842407,0.048951288,0.67823058,0.9642283
265,0.80670395,0.26210171,0.049171521,0.67468651,0.9671968
266,0.80668816,0.26403211,0.049318682,0.67309195,0.96581995
267,0.80596455,0.26214514,0.049133685,0.67468452,0.96537204
268,0.80780089,0.25719986,0.048878239,0.67927998,0.9678913
269,0.81366013,0.26426417,0.049059082,0.67362524,0.96185725
270,0.82186341,0.26672989,0.049221455,0.67182118,0.96278617
271,0.81905061,0.26923413,0.049485988,0.66947989,0.96123738
272,0.81965987,0.26850508,0.049487086,0.66987527,0.96259041
273,0.81012758,0.26765461,0.049547608,0.67132005,0.96307941
274,0.80988685,0.26674833,0.049598369,0.67216608,0.96174193
275,0.81317528,0.26742309,0.049512433,0.67136958,0.95902456
276,0.81430598,0.26787461,0.049519499,0.67099325,0.95927505
277,0.81136551,0.26771548,0.049467571,0.67088014,0.96125133
278,0.81097582,0.26435007,0.049193471,0.67350162,0.96269102
279,0.81055905,0.2636286,0.0491483,0.67408428,0.96276854
280,0.81032186,0.26742015,0.049573819,0.67088338,0.95979785
281,0.81986756,0.25785557,0.04879361,0.6787544,0.96485073
282,0.81555592,0.25984646,0.048983849,0.67717805,0.96006207
283,0.81329642,0.26260169,0.049264345,0.67480205,0.96020567
284,0.81405422,0.26315469,0.049300027,0.67423158,0.96033575
285,0.81597845,0.26213099,0.049077959,0.67492927,0.95924055
286,0.81594976,0.26198458,0.049047292,0.67499877,0.9594988
287,0.80756664,0.26136029,0.048813659,0.67576472,0.96298057
288,0.80635215,0.26053468,0.048713164,0.6763914,0.96220971
289,0.80725398,0.2556214,0.048231488,0.67978991,0.96442358
290,0.80721278,0.25557365,0.048227987,0.67982924,0.96444693
291,0.80450996,0.25896426,0.048618834,0.67662133,0.9630145
292,0.80512835,0.25921444,0.048642099,0.67648016,0.96289619
293,0.80540727,0.26372198,0.048995377,0.67275063,0.96032159
294,0.80514665,0.2635378,0.048931754,0.67293923,0.95993759
295,0.80649988,0.26291959,0.049087813,0.67450814,0.96066916
296,0.80620486,0.26019351,0.048814455,0.67656785,0.96348452
297,0.80505233,0.26166136,0.048899224,0.67524979,0.96324619
298,0.80491468,0.26142596,0.048884073,0.67545363,0.96347313
299,0.80491047,0.26212721,0.049309964,0.67634232,0.96152589
300,0.80588053,0.26231551,0.049330134,0.67619512,0.96168883
301,0.80598942,0.26132482,0.04877491,0.67626007,0.96736308
302,0.80502855,0.26057454,0.048710938,0.67662888,0.96776965
303,0.80606762,0.26270536,0.048965177,0.67427727,0.96503676
304,0.80683192,0.2562794,0.048426032,0.67938386,0.96713844
305,0.81352209,0.25848362,0.048743247,0.6786923,0.96753049
306,0.82236813,0.26956126,0.049753478,0.66978645,0.96472547
307,0.82062387,0.27201104,0.049978772,0.66777297,0.96420735
308,0.82004899,0.27323025,0.050071843,0.66675951,0.96326298
309,0.81524374,0.26681326,0.049487812,0.67099589,0.96507307
310,0.81521619,0.26688273,0.049493981,0.67092857,0.96519591
311,0.81514473,0.26563774,0.049240181,0.67131412,0.9656004
312,0.81633425,0.25781147,0.048449114,0.67805974,0.9674032
313,0.81691163,0.2547937,0.048179105,0.68044095,0.96853559
314,0.8179286,0.25276485,0.048456647,0.68251854,0.96789108
315,0.8218569,0.27670699,0.05055914,0.66354752,0.96115025
316,0.81838435,0.27651927,0.050584817,0.66390779,0.96059935
317,0.81588909,0.27265025,0.050219816,0.66653525,0.96210984
318,0.81526291,0.26949227,0.050018936,0.66930751,0.9625271
319,0.81504562,0.26975732,0.05004979,0.66911366,0.96239966
320,0.80673438,0.25988017,0.049085427,0.67716945,0.96465903
321,0.80793862,0.25972384,0.049011379,0.67719124,0.96576298
322,0.8072447,0.27168548,0.049815006,0.66728633,0.96331154
323,0.80674042,0.27200962,0.049840864,0.6670812,0.96293099
324,0.8163326,0.27381915,0.050111386,0.66704841,0.9656853
325,0.80978556,0.26687204,0.049647481,0.67241357,0.96763901
326,0.81400222,0.26901534,0.049526073,0.67006999,0.96740822
327,0.81304185,0.26634823,0.049305361,0.67211433,0.96785307
328,0.81251387,0.26660539,0.049321654,0.6718258,0.96721567
329,0.81127627,0.26830845,0.049446406,0.67026143,0.96643489
330,0.81114915,0.26636627,0.049291534,0.67183401,0.96720422
331,0.80926543,0.26730022,0.049472239,0.67131188,0.96635081
332,0.8158358,0.26934406,0.049753893,0.6702446,0.9620316
333,0.81497526,0.27036075,0.049672323,0.66897132,0.96138235
334,0.81160254,0.25892344,0.048788854,0.6785293,0.9655104
335,0.81107282,0.25877249,0.048763842,0.67860668,0.96552769
336,0.80998469,0.25728802,0.048684315,0.67941684,0.96337896
337,0.81032303,0.25975356,0.0489261,0.67739413,0.96231155
338,0.80347643,0.2573729,0.048817991,0.67950615,0.96031443
339,0.80446815,0.25710527,0.048781651,0.67977225,0.96008184
340,0.81351511,0.25105272,0.048022573,0.68372692,0.97126091
341,0.81418822,0.25101993,0.047981569,0.6837568,0.97135271
342,0.81403291,0.25060887,0.047953312,0.6840696,0.97155112
343,0.81374912,0.25031248,0.047919102,0.68431384,0.97217272
344,0.81396145,0.2499576,0.047874826,0.68462208,0.97229634
345,0.82181735,0.25484237,0.048270895,0.68081076,0.97269085
346,0.82156245,0.26223112,0.048930252,0.67501191,0.96611977
347,0.82442404,0.26118152,0.048699024,0.67566563,0.96468157
348,0.82281534,0.26110683,0.048658119,0.67590693,0.96763864
349,0.82253868,0.26106519,0.048651195,0.6759013,0.96780349
350,0.81863994,0.26376077,0.04918582,0.6738333,0.96581468
351,0.81841499,0.26456862,0.04925449,0.67324713,0.96536883
352,0.8122692,0.26160495,0.049253584,0.67595618,0.96694709
353,0.81753311,0.2673687,0.049822014,0.6713747,0.96612889
354,0.81586334,0.26432409,0.049454916,0.67352542,0.96810977
355,0.81269727,0.26911841,0.049911595,0.66987826,0.96410573
356,0.81292965,0.26907144,0.049866706,0.66984458,0.96390746
357,0.81391342,0.26440655,0.049316661,0.67341315,0.96863116
358,0.81694739,0.26529337,0.049427249,0.67318975,0.96868514
359,0.81987762,0.27110649,0.049958346,0.66872194,0.96794271
360,0.81973489,0.27100554,0.049950696,0.66881579,0.96800854
361,0.82061995,0.27119543,0.050014212,0.66883588,0.96679313
362,0.81896911,0.27291198,0.050153007,0.66780921,0.96401679
363,0.81480835,0.27918902,0.050785575,0.66274497,0.9611389
364,0.81101455,0.2766896,0.0504499,0.66410403,0.96290702
365,0.81069389,0.2762092,0.050428097,0.66446747,0.96237739
366,0.81038302,0.2758554,0.050446025,0.66478223,0.96255078
367,0.81389288,0.26692346,0.049760622,0.67194425,0.96418813
368,0.8153306,0.26817421,0.04985295,0.67093133,0.9629137
369,0.81615077,0.26613314,0.049517571,0.6724436,0.96341061
370,0.81455201,0.27050112,0.049807973,0.66923705,0.9627509
371,0.80979026,0.26642392,0.049332766,0.67177322,0.96566581
372,0.8110807,0.2698128,0.049721959,0.66914456,0.96429852
373,0.81035798,0.26977869,0.049633094,0.66925274,0.96391631
374,0.81055074,0.27112935,0.049728072,0.66814104,0.96395955
375,0.81041629,0.27093467,0.049704054,0.66825973,0.96409127
376,0.81113458,0.27058289,0.049663932,0.66855556,0.96421187
377,0.80926867,0.26213043,0.049091048,0.67522603,0.96734126
378,0.80973838,0.26220896,0.049094069,0.67519415,0.96745234
379,0.81145492,0.26556653,0.049182136,0.6723689,0.9649283
380,0.80479293,0.26493518,0.049116806,0.67228422,0.95997037
381,0.80499064,0.26507732,0.049137299,0.67218,0.95983092
382,0.80541579,0.26222886,0.048880612,0.67479058,0.95919348
383,0.79966769,0.26055007,0.048867812,0.67611673,0.95945132
384,0.80048581,0.26310215,0.049117224,0.67434426,0.96154507
385,0.80008336,0.26258106,0.049041668,0.67454245,0.96241657
386,0.80695982,0.26122579,0.049182311,0.67678316,0.96966373
387,0.80924236,0.25801518,0.048725654,0.67837861,0.9688001
388,0.80880757,0.26249347,0.049040683,0.67496838,0.96414932
389,0.80904818,0.26292384,0.049069383,0.67457638,0.96435544
390,0.81001038,0.26289039,0.049070238,0.674654,0.96447303
391,0.81017547,0.26331077,0.04910922,0.67431864,0.9642515
392,0.81220263,0.27106673,0.049410969,0.66835388,0.96404626
393,0.81214807,0.26939751,0.049247951,0.66957355,0.96441599
394,0.81176885,0.2733902,0.049596817,0.66606414,0.96233406
395,0.81464528,0.26784714,0.049158809,0.67012838,0.9645293
396,0.80971006,0.26931174,0.049636552,0.6699097,0.96527327
397,0.80978987,0.26936974,0.049640558,0.66983726,0.96536124
398,0.80869447,0.26809074,0.049408731,0.67030033,0.96563311
399,0.80752055,0.26407435,0.049027928,0.67349342,0.96734606
400,0.80824555,0.26399738,0.049036072,0.67363589,0.9671166
401,0.81020807,0.26400716,0.049122675,0.67366614,0.96720607
402,0.80940289,0.26388161,0.049073964,0.67392759,0.96645263
403,0.8088049,0.26421785,0.049078106,0.67349686,0.96634275
404,0.81194794,0.26432505,0.049164809,0.67333606,0.96700462
405,0.81163182,0.26472805,0.04920263,0.67302381,0.96682034
406,0.80907759,0.26230654,0.048966428,0.67479671,0.9660728
407,0.81191296,0.26354703,0.049254249,0.67371118,0.96458788
408,0.80871321,0.26433136,0.049216405,0.67293986,0.9637148
409,0.81073711,0.26410318,0.049352252,0.67352593,0.96463942
410,0.80879343,0.26377357,0.049380868,0.6739663,0.96301821
411,0.80843891,0.26613641,0.049560507,0.67205543,0.96197097
412,0.81248509,0.26909583,0.049880823,0.66993205,0.96041225
413,0.81337357,0.26910209,0.049832302,0.67033354,0.96186281
414,0.81137312,0.26317704,0.049109922,0.67441301,0.96319233
415,0.8101228,0.26186369,0.049118872,0.67541684,0.96486118
416,0.8112146,0.25601321,0.048620962,0.68006304,0.9681464
417,0.81078209,0.2554377,0.048550081,0.6805758,0.96873329
418,0.81186745,0.25519533,0.048546835,0.68092688,0.96870837
419,0.80963406,0.2552601,0.048563773,0.68101572,0.96804767
420,0.80842737,0.25962744,0.04905414,0.67752532,0.96586592
421,0.8107972,0.26157435,0.049221438,0.67607743,0.96675321
422,0.8075498,0.25998233,0.049042674,0.67772714,0.96818556
423,0.80922713,0.26219837,0.049245957,0.6761912,0.96627916
424,0.81157166,0.26064607,0.049137171,0.67781956,0.96638755
425,0.8113533,0.26031851,0.049115462,0.67809802,0.96665126
426,0.81340518,0.26442162,0.049447396,0.67448908,0.96250451
427,0.81493608,0.26435959,0.049350268,0.67453137,0.96307132
428,0.81409444,0.26392221,0.049314435,0.67486178,0.96323174
429,0.81476972,0.26341651,0.049283366,0.67519982,0.96396848
430,0.8187014,0.26171961,0.049129446,0.67697278,0.96411129
431,0.8182754,0.26197006,0.048922503,0.67661957,0.96684247
432,0.81504888,0.25403268,0.048188951,0.68224865,0.96914143
433,0.81310505,0.25180093,0.047999273,0.68404141,0.97002258
434,0.81420697,0.2520492,0.047998134,0.68373872,0.97108989
435,0.81332448,0.25080274,0.047863327,0.68468925,0.97183508
436,0.81340404,0.25129189,0.047896685,0.6842534,0.97167359
