,sigma8,Omega_cdm,Omega_b,h,n_s
17216,0.81218106,0.2554117792218677,0.046202872044436,0.6775713,1.0209036
17217,0.81206928,0.2589540601046567,0.0468390811827372,0.6746079,1.0176192
17218,0.81267845,0.260497155761288,0.04702465172627734,0.6736078999999999,1.0182617
17219,0.81878124,0.2599827598660753,0.04703771677437596,0.6743962,1.0174681
17220,0.82206287,0.2632802289948379,0.04740066463953603,0.6719611999999999,1.0156146
17221,0.82149229,0.2587586484163846,0.046839150907830994,0.6751989,1.0194646
17222,0.82149229,0.2587586484163846,0.046839150907830994,0.6751989,1.0194646
17223,0.80940894,0.2512390065960686,0.045525142067090456,0.6798065,1.0368688
17224,0.80780418,0.2512388069196678,0.046177476353705976,0.6808491,1.0412622
17225,0.82592014,0.2654455424763579,0.048780722609579316,0.6715420000000001,1.0099191
17226,0.83202108,0.2980776193213259,0.05161222712968794,0.6484488,0.98446549
17227,0.84056928,0.2855645931047175,0.049839203192847015,0.6566538,0.98613018
17228,0.82649238,0.2661831567623236,0.04742857796132981,0.6696351,0.99864281
17229,0.81143942,0.2572503334318471,0.04715355097872634,0.6785191,1.0109201
17230,0.81046522,0.26073751019298547,0.04732773707074891,0.6752461,1.01895
17231,0.81046522,0.26073751019298547,0.04732773707074891,0.6752461,1.01895
17232,0.81003514,0.2642006513026848,0.047791731251027585,0.6730157,1.0124317
17233,0.80849563,0.26182489590775176,0.04751901809211482,0.6747459,1.0131841
17234,0.80754312,0.26432480915763734,0.04756098654240798,0.6724815,1.0138076
17235,0.79652314,0.2452970708203871,0.04640291389889437,0.6872444,1.0098354
17236,0.80581232,0.24532966297030037,0.04639725127073622,0.6860636999999999,1.013708
17237,0.80440521,0.24423877902996943,0.046193385133197644,0.6866334000000001,1.0161175
17238,0.81019135,0.264140571100936,0.04758445840733234,0.6715390999999999,1.018758
17239,0.80914192,0.2501437534806058,0.04602193590380904,0.6823583999999999,1.0253933
17240,0.81056285,0.237981055721597,0.04525665371805895,0.6937967,1.0154236
17241,0.82570657,0.24987539270179523,0.046036732816985435,0.6842363,1.0130022
17242,0.81958425,0.24253291283626335,0.04496182029863467,0.6892851,1.0192233
